epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,2795.09,0.81254,0.4838,0.9519,0.84224,0.82401,0.89547,0.66834,0.91931,0.59499,1.0193,0.0002081,0.0002081,0.0002081
183,2797.73,0.81045,0.48155,0.9461,0.83678,0.83492,0.89786,0.67122,0.91038,0.59248,1.01643,0.0001982,0.0001982,0.0001982
184,2800.38,0.82979,0.49135,0.9534,0.84459,0.82137,0.89661,0.67033,0.91476,0.58922,1.01973,0.0001883,0.0001883,0.0001883
185,2803.09,0.82994,0.48396,0.94429,0.84326,0.82758,0.89766,0.6721,0.90885,0.5868,1.01953,0.0001784,0.0001784,0.0001784
186,2805.75,0.80148,0.47675,0.93987,0.85208,0.82753,0.89957,0.67374,0.90451,0.58897,1.01329,0.0001685,0.0001685,0.0001685
187,2808.4,0.81899,0.48223,0.94902,0.84457,0.83597,0.9002,0.67366,0.90929,0.59612,1.0202,0.0001586,0.0001586,0.0001586
188,2811.06,0.82376,0.47926,0.94241,0.84178,0.83914,0.90011,0.67359,0.9123,0.60021,1.01905,0.0001487,0.0001487,0.0001487
189,2813.69,0.81569,0.47934,0.9455,0.84177,0.83633,0.89886,0.67346,0.90706,0.59331,1.01461,0.0001388,0.0001388,0.0001388
190,2816.18,0.80182,0.47447,0.94336,0.84196,0.83729,0.89883,0.67209,0.91013,0.5987,1.01817,0.0001289,0.0001289,0.0001289
191,2819.41,0.78636,0.47357,0.93054,0.84387,0.83474,0.89697,0.67001,0.91036,0.59864,1.02244,0.000119,0.000119,0.000119
192,2821.67,0.77256,0.4628,0.94036,0.8407,0.83688,0.89756,0.67062,0.91167,0.59877,1.02631,0.0001091,0.0001091,0.0001091
193,2823.94,0.76356,0.4538,0.93459,0.83405,0.8453,0.89785,0.6704,0.90824,0.60633,1.0228,9.92e-05,9.92e-05,9.92e-05
194,2826.21,0.76978,0.45724,0.92955,0.8341,0.83967,0.8956,0.66595,0.91664,0.60297,1.02514,8.93e-05,8.93e-05,8.93e-05
195,2828.48,0.76215,0.44718,0.9259,0.83549,0.83392,0.89394,0.66445,0.91818,0.59961,1.0254,7.94e-05,7.94e-05,7.94e-05
196,2830.76,0.76614,0.45742,0.93311,0.8283,0.84307,0.89485,0.66742,0.9148,0.60086,1.02501,6.95e-05,6.95e-05,6.95e-05
197,2833.02,0.76991,0.45486,0.93056,0.83766,0.83333,0.89514,0.6676,0.91602,0.59683,1.02523,5.96e-05,5.96e-05,5.96e-05
198,2835.29,0.76852,0.45482,0.92814,0.84076,0.8365,0.89637,0.66945,0.91432,0.59496,1.02378,4.97e-05,4.97e-05,4.97e-05
199,2837.53,0.75464,0.4479,0.92823,0.83987,0.83844,0.89792,0.67134,0.90954,0.59367,1.02228,3.98e-05,3.98e-05,3.98e-05
200,2839.81,0.75876,0.44693,0.92653,0.84014,0.83685,0.89753,0.67267,0.90771,0.59359,1.02047,2.99e-05,2.99e-05,2.99e-05
